,train_loss,val_loss,train_acc,val_acc,val_f1,epochs
0,0.48097886276003476,0.4258316165289363,0.8291204150579151,0.8682159982563209,0.8679883945841392,0
1,0.2977290258717698,0.5155124096451579,0.8895089285714285,0.8741009154315607,0.8740486679028356,1
2,0.22242320369224292,0.2719013376690045,0.9165359555984555,0.9188916739319966,0.9181555597834548,2
3,0.2227652681790091,0.517604653295633,0.9205477799227798,0.8724389712292938,0.8723142519147538,3
4,0.22282882660904244,0.31221666821354144,0.9266409266409266,0.9019452920662598,0.9018021215573353,4
5,0.18467281669743257,0.33112118020653725,0.9391891891891891,0.9061955100261553,0.9060837809944693,5
6,0.12727050262981573,0.33849205658141823,0.957347972972973,0.9264930252833479,0.9260489529331881,6
7,0.11346058440481224,0.42119556383506673,0.9628378378378378,0.9070401046207498,0.9069675998741743,7
8,0.07342423861484497,0.3345431649201625,0.9731841216216216,0.9307159982563209,0.9304999111600208,8
9,0.09388856677380956,0.300447364413255,0.9681165540540541,0.9188371839581517,0.9186745952634654,9
10,0.07680200345104723,0.3882194341638604,0.9742398648648649,0.9247765911072363,0.9245603287368922,10
11,0.047007444107883795,0.35359452142556375,0.9841638513513513,0.9315061028770707,0.9313762350924157,11
12,0.05767763824838472,0.5583892314619309,0.9812077702702703,0.9214254577157803,0.9212221631092682,12
13,0.05263438112954621,0.43540808916519824,0.9854307432432432,0.9416684829991282,0.9414319877908867,13
14,0.03282902322390893,0.4765991671333354,0.9900760135135135,0.9425403225806452,0.9421615714244629,14
15,0.02573423076710918,0.5179909670794685,0.9909206081081081,0.9341216216216216,0.933901524919628,15
16,0.039109974169789626,0.4383333273439643,0.9860340250965252,0.9324324324324325,0.9321444754819578,16
17,0.041849400993165496,0.3550858572642618,0.9856418918918919,0.939107454228422,0.9387427506213754,17
18,0.037580009326083616,0.3751766679122591,0.9864864864864865,0.939979293809939,0.9396491454971996,18
19,0.04119208183869518,0.45625635938769254,0.987331081081081,0.9264930252833479,0.9262556022484227,19
20,0.026798271462868145,0.40560477732907274,0.9917652027027027,0.9424858326068004,0.9422993056751018,20
21,0.03664649366529402,0.5550089132839521,0.9883566602316602,0.9391891891891891,0.9388921731244941,21
22,0.03866742436829511,0.3636705015795431,0.9890202702702703,0.9425130775937228,0.9419512195121951,22
23,0.05284960355891797,0.47664128285902513,0.984375,0.9400065387968614,0.9396337041618124,23
24,0.014311154669989314,0.5843538706461471,0.995777027027027,0.9375,0.9372692616372391,24
25,0.011067801427479268,0.39864998802246143,0.996410472972973,0.9425130775937228,0.9422064486464741,25
26,0.010736875984980236,0.5245904230097359,0.9961993243243243,0.9400337837837838,0.9397841368161076,26
27,0.015105048441156817,0.40843401883879826,0.9955658783783784,0.9441750217959897,0.9439336492890995,27
28,0.07425090092969311,0.4429366058556715,0.9860340250965252,0.9298714036617263,0.9293936014232163,28
29,0.06771352219188223,0.5897324323603833,0.9843146718146717,0.924831081081081,0.9245467047634609,29
30,0.04472172308739175,0.45568442204534515,0.987964527027027,0.941722972972973,0.9414057536883862,30
31,0.06136306844642815,0.7841780113132601,0.9845861486486487,0.9391619442022668,0.938964686998395,31
32,0.031813807808997945,0.5691445614746142,0.9925796332046333,0.9383445945945946,0.9379491214266982,32
33,0.018573547504729337,0.6173695566107493,0.9947212837837838,0.9239592414995641,0.9236314339817524,33
34,0.014136006101168068,0.5456180549692756,0.9961691602316602,0.9341216216216216,0.9337854128993369,34
35,0.007040198051747038,0.829032331941857,0.9978885135135135,0.9197635135135135,0.9196506768761105,35
36,0.010848664810295418,0.6487350787879346,0.9968327702702703,0.9341216216216216,0.9339231086515658,36
37,0.007924836069676514,0.5639177414547728,0.9972550675675675,0.9383173496076722,0.9380879153179698,37
38,0.029033369218106026,0.7442324886262115,0.9917652027027027,0.9281004795117698,0.927801890484037,38
39,0.034568021594766164,0.7901166868427567,0.9934543918918919,0.9315878378378378,0.9313414227830143,39
40,0.02761212134053194,0.7721255831971034,0.9936655405405406,0.9341216216216216,0.9338784109149278,40
41,0.02816428822202399,0.6930382975276459,0.9938766891891891,0.9434121621621622,0.9430491936382024,41
42,0.019878249569847968,0.9555946086608881,0.9947212837837838,0.9256211857018309,0.9255617334797731,42
43,0.039474949444329666,0.9054447771089366,0.9917652027027027,0.9273648648648649,0.9270833333333334,43
44,0.01916392575137273,0.5982333120899386,0.9955658783783784,0.9425403225806452,0.9422207282526878,44
45,0.012617677194533,0.4803906689693749,0.9959881756756757,0.9467905405405406,0.946524858417766,45
46,0.0030459033219532596,0.6044167562492254,0.9993665540540541,0.9510135135135135,0.9506538824449968,46
47,0.005839855908261012,0.6471803360492796,0.9985219594594594,0.9340943766346992,0.933901524919628,47
48,0.0008334658369683972,0.4039417264913838,0.9997888513513513,0.9467360505666957,0.946462628574384,48
49,0.05205865799302423,1.0400637277477496,0.9890202702702703,0.910472972972973,0.9103275171624714,49
