,train_loss,val_loss,train_acc,val_acc,val_f1,epochs
0,0.5038387825511195,0.4086474570370204,0.830719111969112,0.8444038796861377,0.8418871959369153,0
1,0.3315812708382067,0.5091847187361201,0.8908361486486487,0.8453302092414996,0.8449095880832931,1
2,0.2785285566304181,0.5491247364395374,0.9086329633204634,0.8504250217959896,0.8503803888419272,2
3,0.1861802005929545,0.4344405370789605,0.9353583494208495,0.8824923714036617,0.8824537337203958,3
4,0.1889838325677792,0.38910589963701125,0.9365950772200772,0.9027626416739319,0.90273502990266,4
5,0.19707341558878888,0.307569072506315,0.9361426158301158,0.9078029642545771,0.9076544398157199,5
6,0.14460856169918426,0.4347834846608945,0.9516167953667954,0.8968232345248474,0.8968716952010747,6
7,0.09458161501695302,0.4111517279383701,0.9668496621621622,0.9172024847428073,0.9169389182156347,7
8,0.07152459264565354,0.616671304847743,0.9765625,0.9027898866608545,0.9026994127420178,8
9,0.06533353898555867,0.4715971251103297,0.9776182432432432,0.9205536181342634,0.9202029334940728,9
10,0.05916997381580193,0.8124010392395478,0.9786438223938224,0.8800130775937228,0.8799592399071607,10
11,0.046155813460982985,0.6139904759899789,0.9847972972972973,0.907857454228422,0.907733731743984,11
12,0.04744448829542553,0.41740109011329507,0.9816300675675675,0.9298169136878816,0.9296703375414093,12
13,0.05841743766191521,0.5115346265925296,0.9833192567567568,0.9196545335658238,0.9195519792926072,13
14,0.04380760447906436,0.6173379985061852,0.9841638513513513,0.8918101569311248,0.8917985743113077,14
15,0.036157084103669565,0.43939320379128755,0.9890202702702703,0.9297896687009589,0.9294838602647308,15
16,0.014787774556667943,0.47141556685626806,0.9942989864864865,0.9298169136878816,0.9296203301047284,16
17,0.00726675838309286,0.5895605161314126,0.9968327702702703,0.9180198343504795,0.9179290698780498,17
18,0.030289705232080282,0.5815242482663913,0.9912825772200772,0.9061137750653879,0.9060523350444473,18
19,0.06421494425926716,0.5378413006340427,0.9835002413127414,0.9357018308631211,0.9353217081031309,19
20,0.046860499669286265,0.7000617710173419,0.9862753378378378,0.9239047515257194,0.9237805751069519,20
21,0.04935014866484881,0.3643807337978836,0.9870897683397684,0.9374182650392329,0.9369312123569926,21
22,0.0629470744299744,0.562976486376814,0.9835304054054054,0.916303400174368,0.9162531775911446,22
23,0.03258161427977115,0.45706079729761523,0.9904983108108109,0.9416412380122058,0.9411835065660297,23
24,0.015468875167871597,0.5750066945078582,0.995143581081081,0.9273103748910201,0.9270695340501793,24
25,0.004960871160176973,0.6466326384248238,0.9983108108108109,0.9298169136878816,0.9297138345398568,25
26,0.0003968094174570444,0.7080148184507601,1.0,0.9306342632955535,0.930575117370892,26
27,3.4186451704813806e-05,0.6998270591382705,1.0,0.9297896687009589,0.9297331492736728,27
28,2.0633017022642685e-05,0.6978267115205322,1.0,0.9289450741063643,0.9288818275506698,28
29,1.7118720929567445e-05,0.696580555519668,1.0,0.9289450741063643,0.9288818275506698,29
30,1.4785812648141615e-05,0.6957792275576582,1.0,0.9272558849171751,0.9271885377304476,30
31,1.306245187364723e-05,0.6952005565916487,1.0,0.9272558849171751,0.9271785313451979,31
32,1.171009798781117e-05,0.694809500950804,1.0,0.9238775065387967,0.9238019580900034,32
33,1.0599454884619487e-05,0.6945350009169684,1.0,0.9238775065387967,0.9238019580900034,33
34,9.66367603362307e-06,0.6943683722298325,1.0,0.9238775065387967,0.9238019580900034,34
35,8.857670833719158e-06,0.694300882229023,1.0,0.9230329119442022,0.9229500746143138,35
36,8.15320325618539e-06,0.694311833721381,1.0,0.9230329119442022,0.9229500746143138,36
37,7.528274036989686e-06,0.6944077988149286,1.0,0.9221883173496076,0.9221086682697812,37
38,6.96929271838788e-06,0.694561821331484,1.0,0.9221883173496076,0.9221086682697812,38
39,6.466010755712404e-06,0.6947708208119021,1.0,0.9221883173496076,0.9221086682697812,39
40,6.009448807920771e-06,0.6950220297756557,1.0,0.9221883173496076,0.9221086682697812,40
41,5.594201937086329e-06,0.6953147724060408,1.0,0.9221883173496076,0.9221086682697812,41
42,5.214342722372636e-06,0.695669163230451,1.0,0.9221883173496076,0.9221086682697812,42
43,4.8663188168705686e-06,0.6960610737298486,1.0,0.9221883173496076,0.9221086682697812,43
44,4.544973631982564e-06,0.6965130117998736,1.0,0.9221883173496076,0.9221086682697812,44
45,4.24818427408797e-06,0.6969663735970342,1.0,0.9204991281604183,0.9204258571240476,45
46,3.973626231288505e-06,0.6974732612457907,1.0,0.921343722755013,0.9212672636439948,46
47,3.71933418211704e-06,0.6980369552343414,1.0,0.921343722755013,0.9212672636439948,47
48,3.4830330932586847e-06,0.6986463212028989,1.0,0.9230329119442022,0.9229500746143138,48
49,3.2635158292647837e-06,0.6993146441568938,1.0,0.9230329119442022,0.9229500746143138,49
