,train_loss,val_loss,train_acc,val_acc,val_f1,epochs
0,0.49068708481216755,0.4751422441488988,0.8392857142857142,0.8698779424585876,0.8695987654320987,0
1,0.31774028982161673,0.41432696822527293,0.8910472972972973,0.8782693984306886,0.8780831329440055,1
2,0.256616911775357,0.59401611581042,0.9118906853281853,0.8554380993897123,0.8554518269220464,2
3,0.18337584933819803,1.5280902756227028,0.9307130791505792,0.7573561464690497,0.7517767518030714,3
4,0.18208608686030414,0.7139538752066122,0.9342121138996139,0.8782421534437663,0.8782441635075562,4
5,0.16950790007044939,0.3993082036440437,0.9448600386100386,0.9027898866608545,0.9018783362050873,5
6,0.1500549720902298,0.38304341098646055,0.9493243243243243,0.9188916739319966,0.9186992801140822,6
7,0.11930773076302423,0.4405451930455259,0.9577401061776062,0.8968504795117698,0.8967920480549199,7
8,0.12337397594269164,0.5784086917300482,0.9596706081081081,0.8917829119442022,0.8917998113585046,8
9,0.07292369199795586,0.5474817881713042,0.9759290540540541,0.9053236704446382,0.9052425007008691,9
10,0.06984524356674818,0.3450676834814855,0.9767736486486487,0.9256211857018309,0.925439752478084,10
11,0.041522035163153136,0.342568144076378,0.9845258204633204,0.9306887532693985,0.9304875601926164,11
12,0.03593168066404237,0.33768342248466166,0.9877533783783784,0.9272831299040977,0.9267696834637598,12
13,0.05210432990699357,0.3929064919215602,0.9828667953667954,0.9205536181342634,0.9204044412377745,13
14,0.04219408838769202,0.3579397008729142,0.9839527027027027,0.9221883173496076,0.9219813620071684,14
15,0.05082007428538074,0.46376795669061105,0.9841638513513513,0.9111813426329555,0.9111854876593481,15
16,0.018281415573541553,0.6635433042270912,0.9930320945945946,0.912897776809067,0.9128844180867303,16
17,0.06455147932711411,0.5419829297508743,0.9809966216216216,0.9035799912816042,0.9035686092806151,17
18,0.06470526423282609,0.5291502063187796,0.9784628378378378,0.9239319965126417,0.9236625349172025,18
19,0.03885377597349189,0.4900880886392819,0.987331081081081,0.9323506974716653,0.9321577060931899,19
20,0.04547455782849161,0.46820064654221405,0.9847369691119691,0.9221883173496076,0.9219813620071684,20
21,0.03121166071288073,0.6402963970007526,0.9904681467181468,0.9011006974716653,0.9010986184203476,21
22,0.01491511010631349,0.7285664441446282,0.9953547297297297,0.9078846992153444,0.9078589991946854,22
23,0.007359094821668974,0.6744163961879708,0.9974662162162162,0.9137696163905842,0.9137266846268683,23
24,0.0301033984067777,0.5538696944147248,0.9915540540540541,0.9188099389712292,0.9187620889748549,24
25,0.03639804636084689,0.6443847855553031,0.9898648648648649,0.9121076721883175,0.9119821892563214,25
26,0.048147657571682406,0.4622812560079871,0.987331081081081,0.9053236704446382,0.9049831904811079,26
27,0.08093287856961662,0.5083453275168526,0.9793074324324325,0.9197090235396688,0.9192690430883568,27
28,0.0635860156010393,0.6158107188310021,0.9826556467181468,0.9103639930252833,0.9102787556166108,28
29,0.050679604677091254,0.906182696747065,0.9875422297297297,0.9061682650392329,0.9061610967988596,29
30,0.034117199653922924,0.9081209592231726,0.9907094594594594,0.908729293809939,0.908643945634267,30
31,0.010891882985120416,0.883821956687481,0.9966216216216216,0.9121076721883175,0.9120697541452258,31
32,0.00588301627953714,0.533228677924116,0.9980694980694981,0.935756320836966,0.9356461439794772,32
33,0.009237402192807755,0.8559333938826436,0.9974662162162162,0.9273103748910201,0.9271885377304477,33
34,0.02298860611600431,0.5946084548996697,0.9949324324324325,0.9366009154315607,0.9359427444734598,34
35,0.03396824969478526,1.2212900011690107,0.9919763513513513,0.9044790758500436,0.9044339736619549,35
36,0.0047601962811635885,0.8712030142621213,0.9980694980694981,0.9179925893635572,0.9179203816758403,36
37,0.002847593533243725,0.542981413620952,0.9985219594594594,0.945074106364429,0.9446907190170564,37
38,0.001827056047707177,0.620842797414642,0.9991554054054054,0.9408238884045336,0.9406492248062015,38
39,0.0010446838880317725,0.7173905188238013,0.9995777027027027,0.9391346992153444,0.9390244600855615,39
40,0.0024181538320953155,0.6113950654051568,0.9995777027027027,0.9382901046207498,0.9381113421093557,40
41,0.011735487532164132,1.2717998854413226,0.9966216216216216,0.9078846992153444,0.9077759651206951,41
42,0.18945878349184156,0.6681963931894987,0.9699867277992279,0.9154860505666957,0.9152437940975865,42
43,0.09395082260830212,0.8437087753019925,0.9786739864864865,0.9121349171752398,0.9120350509921009,43
44,0.04180110599388842,0.6056388636572739,0.9898648648648649,0.9332497820401047,0.9330706490407512,44
45,0.01314874326246341,0.6362544986438258,0.996410472972973,0.9264385353095032,0.9263653436834856,45
46,0.0039239550313406625,0.5409613277208976,0.9987331081081081,0.9307159982563209,0.9305118595308909,46
47,0.008489237464621106,0.5974743001460336,0.9976773648648649,0.9272558849171751,0.9271459915901878,47
48,0.0007206784756330976,0.6256909374790396,0.9997888513513513,0.9188099389712292,0.9187620889748549,48
49,6.792663649949318e-05,0.6306349483190413,1.0,0.9230601569311248,0.9229974714690872,49
